Timestamp,Data1,Data2,Data3,,0,-991,0
39:10.6,153.1313,85.0688,232.683,,,,
39:10.6,153.1313,85.0125,232.7737,,,,
39:10.6,153.1875,85.1438,232.8947,,,,
39:10.7,153.2438,85.0875,232.804,,,,
39:10.7,153.3563,85.05,232.7435,,,,
39:10.7,153.45,84.975,232.9855,,,,
39:10.7,153.3563,85.0687,232.8947,,,,
39:10.8,153.225,85.0312,233.1065,,,,
39:10.8,153.2063,84.9375,233.0762,,,,
39:10.8,153.1688,84.975,233.0762,,,,
39:10.8,153.0563,84.975,233.1065,,,,
39:10.9,153,85.0125,233.288,,,,
39:10.9,152.9062,85.0125,233.3788,,,,
39:10.9,152.85,85.1625,233.288,,,,
39:10.9,152.925,85.0312,233.4393,,,,
39:11.0,152.9438,85.125,233.409,,,,
39:11.0,153,85.275,233.4998,,,,
39:11.0,153.0938,85.275,233.4393,,,,
39:11.1,153.2625,85.3125,233.3788,,,,
39:11.1,153.375,85.3313,233.2275,,,,
39:11.1,153.45,85.3313,233.1973,,,,
39:11.1,153.3188,85.2563,233.046,,,,
39:11.2,153.2625,85.3688,232.925,,,,
39:11.2,153.2625,85.3313,232.8645,,,,
39:11.2,153.3938,85.1438,232.9553,,,,
39:11.2,153.4688,85.125,233.1972,,,,
39:11.3,153.2812,85.0688,233.409,,,,
39:11.3,153.3,85.05,233.4392,,,,
39:11.3,153.375,85.0688,233.409,,,,
39:11.3,153.5813,85.0313,233.6812,,,,
39:11.4,153.7312,84.975,233.6813,,,,
39:11.4,153.8063,85.0125,233.8022,,,,
39:11.5,153.6188,85.0875,233.8022,,,,
39:11.5,153.5625,85.0687,233.6207,,,,
39:11.5,153.75,85.0687,233.5602,,,,
39:11.5,153.6562,84.9375,233.7115,,,,
39:11.5,153.5813,84.9938,233.772,,,,
39:11.6,153.4313,85.05,233.772,,,,
39:11.6,153.3563,85.125,233.8325,,,,
39:11.6,153.3375,84.975,233.772,,,,
39:11.7,153.3938,84.9188,233.6207,,,,
39:11.7,153.3938,84.9938,233.6813,,,,
39:11.7,153.4125,84.9563,233.5905,,,,
39:11.7,153.525,85.0312,233.53,,,,
39:11.7,153.5813,84.9938,233.4998,,,,
39:11.8,153.6938,84.9375,233.53,,,,
39:11.8,153.7125,84.9375,233.53,,,,
39:11.8,153.75,84.9937,233.3788,,,,
39:11.8,153.825,85.05,233.5905,,,,
39:11.9,153.8813,85.0125,233.4998,,,,
39:11.9,153.8063,85.0312,233.5602,,,,
39:11.9,153.8063,85.0875,233.6207,,,,
39:12.0,153.9188,85.1063,233.7115,,,,
39:12.0,153.9187,85.1438,233.651,,,,
39:12.0,153.975,85.0125,233.6812,,,,
39:12.0,153.9375,85.0687,233.8325,,,,
39:12.1,153.9938,85.125,233.893,,,,
39:12.1,154.0125,85.125,234.1653,,,,
39:12.1,154.05,85.1063,234.1653,,,,
39:12.1,154.0125,85.1438,234.2258,,,,
39:12.2,153.9375,85.1063,234.3467,,,,
39:12.2,153.975,85.2375,234.4677,,,,
39:12.2,153.9375,85.2375,234.619,,,,
39:12.2,153.975,85.2375,234.8307,,,,
39:12.3,153.9188,85.2,234.7098,,,,
39:12.3,153.9563,85.2375,234.8005,,,,
39:12.3,154.0688,85.1813,234.861,,,,
39:12.4,154.1438,85.2375,235.0123,,,,
39:12.4,154.1625,85.2375,235.1635,,,,
39:12.4,154.0875,85.2,235.345,,,,
39:12.4,154.05,85.3125,235.5265,,,,
39:12.5,154.125,85.2562,235.8895,,,,
39:12.5,154.125,85.275,235.95,,,,
39:12.5,154.0875,85.2188,236.0408,,,,
39:12.5,153.9375,85.4437,236.313,,,,
39:12.6,153.8813,85.4437,236.434,,,,
39:12.6,153.8438,85.5375,236.676,,,,
39:12.6,153.9188,85.4438,237.039,,,,
39:12.6,153.9375,85.425,237.1297,,,,
39:12.7,153.8063,85.5188,237.0692,,,,
39:12.7,153.8438,85.4437,237.5835,,,,
39:12.7,153.7875,85.5,237.7348,,,,
39:12.7,153.75,85.4062,237.886,,,,
39:12.8,153.7688,85.275,238.2188,,,,
39:12.8,153.825,85.1063,238.2187,,,,
39:12.8,153.8625,85.0875,238.0977,,,,
39:12.8,153.8438,85.0875,238.3398,,,,
39:12.9,153.8625,84.975,238.5515,,,,
39:12.9,153.75,85.0125,238.612,,,,
39:12.9,153.75,85.0312,238.7633,,,,
39:13.0,154.05,84.9375,239.0355,,,,
39:13.0,154.0125,84.9563,239.0658,,,,
39:13.0,153.9563,85.0688,239.2473,,,,
39:13.0,153.9,85.125,239.459,,,,
39:13.1,153.9375,85.125,239.3683,,,,
39:13.1,153.975,85.1625,239.3985,,,,
39:13.1,154.05,85.1063,239.338,,,,
39:13.1,154.125,84.975,239.2775,,,,
39:13.2,153.9187,85.05,239.1565,,,,
39:13.2,154.05,85.0688,239.217,,,,
39:13.2,154.1063,84.9375,239.0052,,,,
39:13.2,154.0875,84.9375,239.096,,,,
39:13.3,154.1438,84.9563,239.1565,,,,
39:13.3,154.1438,84.9375,239.1262,,,,
39:13.3,154.1813,85.0687,239.096,,,,
39:13.4,154.1063,85.125,239.1867,,,,
39:13.4,154.0688,85.0687,239.2472,,,,
39:13.4,153.9563,85.0687,239.1262,,,,
39:13.4,153.825,85.1438,239.2775,,,,
39:13.5,153.8438,85.125,239.1565,,,,
39:13.5,153.8438,85.05,239.1263,,,,
39:13.5,153.7688,85.125,239.1867,,,,
39:13.5,153.6562,85.1625,239.2775,,,,
39:13.6,153.825,85.2375,239.2775,,,,
39:13.6,153.7875,85.2188,239.217,,,,
39:13.6,153.825,85.35,239.3682,,,,
39:13.6,153.9188,85.3125,239.3077,,,,
39:13.7,153.8438,85.4062,239.338,,,,
39:13.7,153.8063,85.5,239.3682,,,,
39:13.7,153.8813,85.5563,239.1262,,,,
39:13.7,154.05,85.5,239.1262,,,,
39:13.8,153.9938,85.425,239.1565,,,,
39:13.8,154.1063,85.5,239.1868,,,,
39:13.9,154.1438,85.3688,239.0355,,,,
39:13.9,154.0688,85.4438,239.1565,,,,
39:13.9,154.1813,85.3313,239.1565,,,,
39:13.9,154.3125,85.1813,239.217,,,,
39:13.9,154.3313,85.125,239.338,,,,
39:14.0,154.2563,85.125,239.4287,,,,
39:14.0,154.1812,85.0875,239.2472,,,,
39:14.0,154.1625,85.125,239.1867,,,,
39:14.1,154.0313,85.125,239.1565,,,,
39:14.1,154.0687,85.05,239.0657,,,,
39:14.1,154.0875,85.1063,238.9447,,,,
39:14.1,153.9188,85.2,238.975,,,,
39:14.2,154.0312,85.2,238.8842,,,,
39:14.2,154.05,85.1625,238.733,,,,
39:14.2,154.05,85.2,238.9448,,,,
39:14.2,154.1438,85.1813,239.0355,,,,
39:14.2,154.2563,85.2188,238.8842,,,,
39:14.3,154.2563,85.3313,238.854,,,,
39:14.3,154.2562,85.3125,238.8842,,,,
39:14.3,154.275,85.2563,238.733,,,,
39:14.4,154.1438,85.2375,238.854,,,,
39:14.4,153.9938,85.2938,238.8237,,,,
39:14.4,153.8625,85.2375,238.6423,,,,
39:14.4,153.7875,85.2188,238.4608,,,,
39:14.5,153.75,85.2375,238.5818,,,,
39:14.5,153.8625,85.1062,238.5515,,,,
39:14.5,153.8063,85.0687,238.491,,,,
39:14.5,153.8813,85.0125,238.6423,,,,
39:14.6,153.9,84.9938,238.6423,,,,
39:14.6,153.9563,84.975,238.7633,,,,
39:14.6,154.125,85.0125,238.9145,,,,
39:14.6,154.1625,85.0312,238.854,,,,
39:14.7,154.1625,84.9375,238.854,,,,
39:14.7,154.1438,85.0125,238.8238,,,,
39:14.7,154.1062,85.1438,238.854,,,,
39:14.8,154.0688,85.2375,238.6422,,,,
39:14.8,154.1062,85.3125,238.4608,,,,
39:14.8,154.125,85.3313,238.2793,,,,
39:14.8,154.1063,85.35,238.2188,,,,
39:14.9,153.9938,85.35,238.3398,,,,
39:14.9,153.8625,85.4625,238.4305,,,,
39:14.9,153.9,85.5375,238.5213,,,,
39:14.9,153.9188,85.3875,238.4003,,,,
39:15.0,153.9563,85.425,238.4003,,,,
39:15.0,153.9188,85.35,238.4305,,,,
39:15.0,153.9563,85.2,238.491,,,,
39:15.0,153.8625,85.275,238.4305,,,,
39:15.1,153.9375,85.2,238.37,,,,
39:15.1,154.0875,85.2188,238.2793,,,,
39:15.1,153.9563,85.1063,238.249,,,,
39:15.2,153.9187,85.0125,238.3398,,,,
39:15.2,153.9188,85.0125,238.37,,,,
39:15.2,153.8813,85.0125,238.5213,,,,
39:15.2,153.8625,85.0313,238.612,,,,
39:15.3,153.9188,84.975,238.7028,,,,
39:15.3,153.9,84.9563,238.7633,,,,
39:15.3,153.9375,84.8625,238.854,,,,
39:15.3,153.9375,84.8813,238.9145,,,,
39:15.4,153.975,84.975,238.7935,,,,
39:15.4,153.9,84.9,238.8237,,,,
39:15.4,153.8812,84.9563,238.854,,,,
39:15.4,153.825,84.9938,238.7935,,,,
39:15.5,153.8625,84.9938,238.6422,,,,
39:15.5,153.8063,85.0312,238.7633,,,,
39:15.5,153.7688,85.05,238.6422,,,,
39:15.5,153.8063,85.125,238.7632,,,,
39:15.6,153.8063,85.1625,239.0657,,,,
39:15.6,153.7688,85.2188,239.1262,,,,
39:15.6,153.8625,85.1438,239.0355,,,,
39:15.6,153.9,85.2375,239.0052,,,,
39:15.7,153.8438,85.2938,239.1262,,,,
39:15.7,153.8438,85.35,238.975,,,,
39:15.7,153.9375,85.3688,239.1867,,,,
39:15.8,153.9187,85.275,239.0355,,,,
39:15.8,153.975,85.2938,238.9447,,,,
39:15.8,154.1062,85.35,238.9145,,,,
39:15.8,154.0125,85.35,238.7935,,,,
39:15.9,154.0312,85.35,239.0052,,,,
39:15.9,154.05,85.275,238.854,,,,
39:15.9,154.125,85.2937,238.8842,,,,
39:15.9,154.0125,85.4625,238.612,,,,
39:16.0,154.05,85.5375,238.5515,,,,
39:16.0,154.0313,85.5375,238.4608,,,,
39:16.0,154.05,85.5,238.5213,,,,
39:16.0,154.1438,85.6313,238.5818,,,,
39:16.1,154.2,85.5938,238.3095,,,,
39:16.1,154.275,85.6688,238.3398,,,,
39:16.1,154.1813,85.6688,238.4607,,,,
39:16.2,154.2,85.5562,238.612,,,,
39:16.2,154.125,85.4625,238.7028,,,,
39:16.2,154.05,85.5375,238.733,,,,
39:16.3,154.0125,85.65,238.5515,,,,
39:16.3,154.0312,85.5375,238.5515,,,,
39:16.3,153.9937,85.4438,238.6422,,,,
39:16.3,153.9937,85.3875,238.7632,,,,
39:16.3,154.0312,85.3875,238.491,,,,
39:16.4,154.0125,85.2938,238.491,,,,
39:16.4,154.1062,85.35,238.37,,,,
39:16.4,154.2,85.2563,238.3095,,,,
39:16.4,154.0312,85.0875,238.3095,,,,
39:16.5,153.9938,85.125,238.2793,,,,
39:16.5,154.05,85.35,238.2792,,,,
39:16.5,153.9937,85.3875,238.249,,,,
39:16.5,153.9938,85.3312,238.1582,,,,
39:16.6,153.9,85.3875,238.0978,,,,
39:16.6,153.8812,85.3688,238.1583,,,,
39:16.6,153.825,85.3875,238.1583,,,,
39:16.6,153.975,85.4438,238.1583,,,,
39:16.7,153.9375,85.4625,238.128,,,,
39:16.7,153.825,85.3313,238.0978,,,,
39:16.7,153.7875,85.2938,238.0977,,,,
39:16.8,153.8625,85.4063,238.37,,,,
39:16.8,154.0688,85.35,238.3398,,,,
39:16.8,154.0125,85.4812,238.249,,,,
39:16.8,154.0875,85.575,238.3095,,,,
39:16.9,154.125,85.5938,238.3095,,,,
39:16.9,154.1812,85.5,238.4608,,,,
39:16.9,154.275,85.425,238.491,,,,
39:16.9,154.2375,85.425,238.4607,,,,
39:17.0,154.2,85.3125,238.3095,,,,
39:17.0,154.1062,85.2563,238.4002,,,,
39:17.0,154.2563,85.2,238.5515,,,,
39:17.0,154.2188,85.0688,238.5212,,,,
39:17.1,154.2188,85.0312,238.5515,,,,
39:17.1,154.1062,85.0687,238.5515,,,,
39:17.1,154.1625,85.1813,238.6725,,,,
39:17.2,154.275,85.2,238.5817,,,,
39:17.2,154.2563,85.2563,238.7632,,,,
39:17.2,154.275,85.3125,238.612,,,,
39:17.2,154.2563,85.1625,238.5212,,,,
39:17.3,154.2,85.275,238.4608,,,,
39:17.3,154.0875,85.2938,238.4002,,,,
39:17.3,154.0875,85.275,238.1885,,,,
39:17.3,154.0125,85.275,238.1582,,,,
39:17.4,153.975,85.2938,238.3095,,,,
39:17.4,154.0125,85.2188,238.1885,,,,
39:17.4,153.9938,85.2375,238.128,,,,
39:17.5,154.05,85.3125,238.1885,,,,
39:17.5,154.1438,85.275,238.249,,,,
39:17.5,154.2188,85.2938,238.1582,,,,
39:17.5,154.3125,85.4063,238.3398,,,,
39:17.6,154.275,85.425,238.37,,,,
39:17.6,154.2563,85.4625,238.2793,,,,
39:17.6,154.2188,85.5,238.37,,,,
39:17.6,154.2937,85.5563,238.5212,,,,
39:17.7,154.2375,85.5938,238.37,,,,
39:17.7,154.2,85.6125,238.3095,,,,
39:17.7,154.1063,85.575,238.5213,,,,
39:17.7,154.1438,85.575,238.4608,,,,
39:17.8,154.1625,85.5188,238.2793,,,,
39:17.8,154.125,85.5188,238.1885,,,,
39:17.8,154.1625,85.575,237.9767,,,,
39:17.8,154.1438,85.5,237.9163,,,,
39:17.9,154.1812,85.4813,238.0372,,,,
39:17.9,154.2937,85.4062,238.0675,,,,
39:17.9,154.3875,85.3875,237.9465,,,,
39:17.9,154.3875,85.2562,237.9767,,,,
39:18.0,154.4625,85.2562,238.128,,,,
39:18.0,154.5187,85.1813,238.3398,,,,
39:18.0,154.4625,85.125,238.4608,,,,
39:18.1,154.4062,85.125,238.491,,,,
39:18.1,154.275,85.1625,238.5213,,,,
39:18.1,154.1812,85.2563,238.3398,,,,
39:18.1,154.125,85.35,238.4305,,,,
39:18.2,154.0312,85.4063,238.5212,,,,
39:18.2,153.975,85.3875,238.491,,,,
39:18.2,153.9938,85.5375,238.37,,,,
39:18.2,154.1063,85.6312,238.37,,,,
39:18.3,154.0125,85.5563,238.2188,,,,
39:18.3,153.9187,85.5375,238.0675,,,,
39:18.3,153.9188,85.425,238.1885,,,,
39:18.3,153.9,85.35,238.0373,,,,
39:18.4,153.9375,85.4438,237.8558,,,,
39:18.4,153.9188,85.5375,237.7045,,,,
39:18.4,153.975,85.425,237.7045,,,,
39:18.4,153.9375,85.275,237.7953,,,,
39:18.5,154.0688,85.4625,237.9163,,,,
39:18.5,154.1812,85.4437,238.0675,,,,
39:18.5,154.1438,85.425,238.1885,,,,
39:18.5,154.2375,85.4062,238.2793,,,,
39:18.6,154.2188,85.2375,238.37,,,,
39:18.6,154.1625,85.2,238.491,,,,
39:18.6,154.0687,85.2188,238.4003,,,,
39:18.7,153.9937,85.1813,238.4003,,,,
39:18.7,153.9,85.1625,238.37,,,,
39:18.7,153.9188,85.1625,238.3398,,,,
39:18.8,153.825,85.2375,238.2188,,,,
39:18.8,153.9,85.2937,238.2792,,,,
39:18.8,153.9563,85.35,238.249,,,,
39:18.8,153.975,85.3125,238.2793,,,,
39:18.8,153.9937,85.35,238.4608,,,,
39:18.9,154.05,85.4437,238.2792,,,,
39:18.9,154.1063,85.3313,238.3398,,,,
39:18.9,154.125,85.3313,238.3398,,,,
39:19.0,154.2563,85.2938,238.4002,,,,
39:19.0,154.2375,85.1813,238.37,,,,
39:19.0,154.2563,85.2188,238.4607,,,,
39:19.0,154.35,85.2563,238.4305,,,,
39:19.1,154.3313,85.0875,238.4305,,,,
39:19.1,154.3125,85.05,238.4607,,,,
39:19.1,154.3687,85.0687,238.5212,,,,
39:19.1,154.3125,85.125,238.4608,,,,
39:19.2,154.2938,85.2375,238.4607,,,,
39:19.2,154.2563,85.3687,238.5515,,,,
39:19.2,154.2,85.3875,238.5515,,,,
39:19.2,154.1625,85.3313,238.5515,,,,
39:19.3,154.2,85.3875,238.491,,,,
39:19.3,154.2188,85.5187,238.612,,,,
39:19.3,154.1625,85.5938,238.6423,,,,
39:19.3,154.2,85.5,238.6725,,,,
39:19.4,154.2563,85.5,238.5515,,,,
39:19.4,154.2188,85.4813,238.5212,,,,
39:19.4,154.2188,85.5188,238.612,,,,
39:19.5,154.2188,85.5,238.7027,,,,
39:19.5,154.1813,85.575,238.7632,,,,
39:19.5,154.2375,85.6125,238.733,,,,
39:19.5,154.2375,85.6687,238.6422,,,,
39:19.6,154.2375,85.7812,238.5817,,,,
39:19.6,154.2,85.65,238.7632,,,,
39:19.6,154.2,85.6125,238.7633,,,,
39:19.6,154.2375,85.4438,238.5515,,,,
39:19.7,154.2563,85.4625,238.4003,,,,
39:19.7,154.3125,85.3688,238.4608,,,,
39:19.7,154.3688,85.2188,238.3397,,,,
39:19.7,154.3688,85.1438,238.3398,,,,
39:19.8,154.35,85.1438,238.4003,,,,
39:19.8,154.2375,85.2188,238.3398,,,,
39:19.8,154.2375,85.2188,238.3095,,,,
39:19.9,154.2,85.3688,238.3398,,,,
39:19.9,154.2562,85.3875,238.3397,,,,
39:19.9,154.275,85.425,238.0675,,,,
39:19.9,154.125,85.425,238.2793,,,,
39:20.0,154.0312,85.2938,238.2793,,,,
39:20.0,154.1437,85.4063,238.4305,,,,
39:20.0,154.1438,85.4063,238.4305,,,,
39:20.0,154.1063,85.35,238.37,,,,
39:20.1,154.0875,85.275,238.3398,,,,
39:20.1,154.0312,85.4063,238.4002,,,,
39:20.1,154.05,85.4063,238.491,,,,
39:20.1,154.05,85.4625,238.3398,,,,
39:20.2,154.2,85.5,238.2793,,,,
39:20.2,154.2,85.3125,238.3095,,,,
39:20.2,154.2938,85.2938,238.4305,,,,
39:20.2,154.3313,85.35,238.4003,,,,
39:20.3,154.35,85.4062,238.2793,,,,
39:20.3,154.3125,85.2375,238.3397,,,,
39:20.3,154.2937,85.2,238.37,,,,
39:20.3,154.2375,85.1063,238.37,,,,
39:20.4,154.1625,85.1813,238.4608,,,,
39:20.4,154.0688,85.1438,238.4003,,,,
39:20.4,153.9375,85.1063,238.3398,,,,
39:20.5,153.9188,85.1062,238.4305,,,,
39:20.5,153.9,85.05,238.5213,,,,
39:20.5,153.8625,85.0125,238.3095,,,,
39:20.5,153.7313,85.0313,238.37,,,,
39:20.6,153.8625,85.0688,238.37,,,,
39:20.6,153.975,85.05,238.37,,,,
39:20.6,153.9375,85.2,238.1582,,,,
39:20.6,154.1063,85.275,238.0372,,,,
39:20.7,154.1438,85.2563,238.0372,,,,
39:20.7,154.2,85.2562,238.128,,,,
39:20.7,154.2938,85.425,238.2188,,,,
39:20.7,154.35,85.5375,238.128,,,,
39:20.8,154.3875,85.5188,238.128,,,,
39:20.8,154.2563,85.5563,238.0372,,,,
39:20.8,154.2937,85.4812,238.128,,,,
39:20.8,154.3125,85.5375,238.1582,,,,
39:20.9,154.3125,85.5,238.128,,,,
39:20.9,154.275,85.4812,238.007,,,,
39:20.9,154.275,85.4062,238.0977,,,,
39:21.0,154.275,85.3125,238.2793,,,,
39:21.0,154.2938,85.275,238.37,,,,
39:21.0,154.3313,85.275,238.4608,,,,
39:21.0,154.3125,85.275,238.5213,,,,
39:21.1,154.3125,85.2188,238.5213,,,,
39:21.1,154.3313,85.3688,238.6725,,,,
39:21.1,154.4062,85.3125,238.7633,,,,
39:21.1,154.35,85.275,238.7935,,,,
39:21.2,154.3875,85.35,238.6725,,,,
39:21.2,154.2938,85.4625,238.491,,,,
39:21.2,154.3125,85.35,238.3095,,,,
39:21.2,154.275,85.3125,238.1885,,,,
39:21.3,154.2,85.35,238.1885,,,,
39:21.3,154.1625,85.3313,238.0675,,,,
39:21.3,154.2375,85.4625,238.0372,,,,
39:21.4,154.2938,85.5375,237.886,,,,
39:21.4,154.3312,85.5188,237.765,,,,
39:21.4,154.3125,85.5,238.007,,,,
39:21.4,154.3875,85.65,238.0372,,,,
39:21.5,154.4625,85.725,238.2188,,,,
39:21.5,154.4813,85.5938,238.2188,,,,
39:21.5,154.4625,85.5188,238.2793,,,,
39:21.5,154.2,85.425,238.2187,,,,
39:21.6,154.2375,85.3688,238.1582,,,,
39:21.6,154.2375,85.3313,238.3095,,,,
39:21.6,154.3125,85.35,238.128,,,,
39:21.6,154.1813,85.425,238.3398,,,,
39:21.7,154.2188,85.425,238.128,,,,
39:21.7,154.2188,85.425,238.1582,,,,
39:21.7,154.2,85.425,238.0675,,,,
39:21.7,154.3313,85.4812,238.3397,,,,
39:21.8,154.1813,85.4813,238.733,,,,
39:21.8,154.1438,85.3875,238.9145,,,,
39:21.8,154.2,85.3313,239.4893,,,,
39:21.9,154.2,85.2,239.6708,,,,
39:21.9,154.1625,85.275,240.185,,,,
39:21.9,153.9938,85.3125,240.6388,,,,
39:22.0,153.9563,85.3688,241.1228,,,,
39:22.0,153.9,85.3875,241.4252,,,,
39:22.0,153.9375,85.4625,241.5462,,,,
39:22.0,153.8812,85.5938,241.7278,,,,
39:22.1,153.8625,85.6875,241.758,,,,
39:22.1,153.9187,85.6875,241.8488,,,,
39:22.1,153.9187,85.6688,241.7278,,,,
39:22.1,154.05,85.6875,241.6672,,,,
39:22.2,154.2,85.6688,241.758,,,,
39:22.2,154.2375,85.8,241.6673,,,,
39:22.2,154.3313,85.7625,241.6673,,,,
39:22.2,154.4625,85.7438,241.7883,,,,
39:22.3,154.4062,85.6875,241.8488,,,,
39:22.3,154.4812,85.7625,242.0605,,,,
39:22.3,154.4062,85.725,242.2117,,,,
39:22.3,154.4438,85.7813,242.242,,,,
39:22.4,154.3313,85.8188,242.0907,,,,
39:22.4,154.3875,85.8,242.2117,,,,
39:22.4,154.2375,85.7812,242.3025,,,,
39:22.4,154.125,85.725,242.2118,,,,
39:22.5,153.975,85.7438,242.0605,,,,
39:22.5,153.825,85.7438,241.9092,,,,
39:22.5,153.8062,85.7063,242,,,,
39:22.5,153.7688,85.725,242,,,,
39:22.6,153.7875,85.6125,242.1815,,,,
39:22.6,153.8062,85.5,242.2722,,,,
39:22.6,153.7688,85.5188,242.3328,,,,
39:22.6,153.75,85.5563,242.4235,,,,
39:22.7,153.9,85.5,242.726,,,,
39:22.7,154.0312,85.4438,243.0587,,,,
39:22.7,154.0688,85.4625,243.1797,,,,
39:22.8,154.0688,85.3313,243.7242,,,,
39:22.8,154.05,85.3313,244.4502,,,,
39:22.8,153.9188,85.3688,245.2368,,,,
39:22.8,154.0688,85.2375,246.0535,,,,
39:22.9,153.9375,85.2375,247.1122,,,,
39:22.9,153.7125,85.2375,248.171,,,,
39:22.9,153.4313,85.0875,249.4415,,,,
39:22.9,153.2063,85.0312,251.0145,,,,
39:23.0,152.8688,85.0125,252.6783,,,,
39:23.0,152.6438,85.0313,254.4025,,,,
39:23.0,152.4188,84.9,256.1872,,,,
39:23.0,152.1562,85.0125,258.0627,,,,
39:23.1,152.0813,85.0875,259.908,,,,
39:23.1,151.9125,85.125,261.5718,,,,
39:23.2,151.7813,85.2375,263.3868,,,,
39:23.2,151.7437,85.2188,265.111,,,,
39:23.2,151.725,85.275,266.4117,,,,
39:23.2,151.5938,85.2937,267.3192,,,,
39:23.3,151.6312,85.425,268.2267,,,,
39:23.3,151.5187,85.3875,269.0435,,,,
39:23.3,151.3687,85.3313,269.6787,,,,
39:23.3,151.3687,85.35,270.4047,,,,
39:23.4,151.3313,85.5375,270.6467,,,,
39:23.4,151.35,85.6125,270.798,,,,
39:23.4,151.2563,85.725,270.9492,,,,
39:23.4,151.2563,85.8188,271.1005,,,,
39:23.4,151.1062,85.7625,271.1308,,,,
39:23.5,150.9563,85.7063,271.3728,,,,
39:23.5,150.975,85.7438,271.645,,,,
39:23.5,150.8813,85.6875,272.0383,,,,
39:23.6,150.8063,85.65,272.5222,,,,
39:23.6,150.675,85.6313,273.1575,,,,
39:23.6,150.675,85.5375,273.9742,,,,
39:23.6,150.75,85.5188,274.8818,,,,
39:23.6,150.7688,85.5375,275.8497,,,,
39:23.7,150.8625,85.6125,276.848,,,,
39:23.7,150.7688,85.575,277.8765,,,,
39:23.7,150.7875,85.575,278.905,,,,
39:23.8,150.6938,85.425,280.0545,,,,
39:23.8,150.5438,85.425,281.0527,,,,
39:23.8,150.6,85.4063,281.8392,,,,
39:23.8,150.3938,85.425,282.414,,,,
39:23.9,150.225,85.4625,283.0493,,,,
39:23.9,150.0938,85.4625,283.4123,,,,
39:23.9,150.1125,85.4813,283.6845,,,,
39:23.9,150.075,85.5188,283.745,,,,
39:24.0,150.15,85.6313,283.745,,,,
39:24.0,150.1875,85.725,283.7752,,,,
39:24.1,149.9813,85.8188,283.7148,,,,
39:24.1,149.9438,85.7438,283.9265,,,,
39:24.1,150.0375,85.7438,283.9568,,,,
39:24.1,150.1688,85.7813,284.1383,,,,
39:24.2,150.1688,85.7625,284.3802,,,,
39:24.2,150.0938,85.7437,284.471,,,,
39:24.2,150,85.6687,284.471,,,,
39:24.2,150.0375,85.65,284.4105,,,,
39:24.3,150.15,85.575,284.5315,,,,
39:24.3,150.2062,85.6875,284.5013,,,,
39:24.3,150.075,85.6875,284.3802,,,,
39:24.3,149.9438,85.8,284.1987,,,,
39:24.4,149.8688,85.9875,284.0475,,,,
39:24.4,150.0375,86.0625,284.108,,,,
39:24.4,150.0375,86.175,284.0777,,,,
39:24.4,149.9625,86.1938,284.1382,,,,
39:24.4,149.925,86.3063,284.1685,,,,
39:24.5,150,86.2688,284.108,,,,
39:24.5,150.1687,86.3063,284.1988,,,,
39:24.5,150.2625,86.2875,284.2895,,,,
39:24.6,150.3375,86.0438,284.4105,,,,
39:24.6,150.3188,86.0063,284.229,,,,
39:24.6,150.3375,85.9875,284.35,,,,
39:24.6,150.4125,85.95,284.229,,,,
39:24.7,150.375,85.9313,284.1382,,,,
39:24.7,150.3,85.9875,284.0777,,,,
39:24.7,150.2625,86.0625,283.987,,,,
39:24.7,150.15,86.0062,283.9567,,,,
39:24.8,150.1313,86.1562,283.8358,,,,
39:24.8,149.9625,86.2875,284.0172,,,,
39:24.8,150,86.2875,283.7147,,,,
39:24.8,150,86.25,283.7148,,,,
39:24.9,150.15,86.325,283.6542,,,,
39:24.9,150.0938,86.2688,283.5635,,,,
39:24.9,150.0188,86.2688,283.5333,,,,
39:24.9,150,86.2875,283.2912,,,,
39:25.0,150,86.3063,283.1703,,,,
39:25.0,150.0563,86.2125,282.9585,,,,
39:25.0,150.1125,86.1375,283.1097,,,,
39:25.0,150.0938,86.1188,283.1703,,,,
39:25.1,150.0562,86.0063,283.1703,,,,
39:25.1,150.2063,86.0812,283.261,,,,
39:25.1,150.3188,86.1375,283.2005,,,,
39:25.2,150.3938,86.1938,283.2913,,,,
39:25.2,150.3938,86.175,283.503,,,,
39:25.2,150.3563,86.2875,283.5635,,,,
39:25.2,150.225,86.3625,283.5635,,,,
39:25.3,150.3,86.4375,283.5635,,,,
39:25.3,150.2438,86.4375,283.6543,,,,
39:25.3,150.1125,86.3812,283.5635,,,,
39:25.3,150.0375,86.325,283.6543,,,,
39:25.4,150.0375,86.25,283.7148,,,,
39:25.4,150.075,86.2875,283.5635,,,,
39:25.4,150.1125,86.1562,283.5938,,,,
39:25.4,150.2063,86.175,283.5635,,,,
39:25.5,150.1875,86.1937,283.3215,,,,
39:25.5,150.2063,86.3625,283.382,,,,
39:25.5,150.3375,86.4187,283.4425,,,,
39:25.5,150.4125,86.4,283.4425,,,,
39:25.6,150.4125,86.4,283.503,,,,
39:25.6,150.45,86.325,283.503,,,,
39:25.7,150.4875,86.475,283.4727,,,,
39:25.7,150.5625,86.5312,283.503,,,,
39:25.7,150.5438,86.5125,283.6542,,,,
39:25.7,150.525,86.4375,283.382,,,,
39:25.8,150.4125,86.475,283.4425,,,,
39:25.8,150.375,86.3813,283.3518,,,,
39:25.8,150.4313,86.4,283.2005,,,,
39:25.8,150.3188,86.475,283.261,,,,
